feature_selection;transformer;scaler;classifier;acc;f1;auc;acc-std;f1-std;auc-std
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TransformStrategy_OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=-1)();MaxAbsScaler();KNeighborsClassifier(n_neighbors=10);0.9327848427434635;0.8927007079959491;0.9890486647830045;0.06391205249026764;0.1156279858977302;0.015718919658195125
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TransformStrategy_OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=-1)();MaxAbsScaler();LGBMClassifier();0.9975372489579385;0.9953547382534854;0.9999738663191593;0.004266135047864599;0.007086817906703742;5.8436686861966915e-05
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_SingleStrategy;MaxAbsScaler();RandomForestClassifier(max_depth=5);0.9912607805987117;0.978250704075668;0.9995100332766714;0.015966676262841647;0.04284699917122099;0.001039293336683019
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_SingleStrategy;MaxAbsScaler();LogisticRegression(max_iter=500);0.9795665782493369;0.9630035439068413;0.9964573829605643;0.021190324816437237;0.05530148167586007;0.006437687999333271
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_SingleStrategy;MaxAbsScaler();KNeighborsClassifier(n_neighbors=10);0.9736571428571429;0.9599705118976667;0.995387851546686;0.025208032409515517;0.04606998381964586;0.007650390964333209
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_SingleStrategy;MaxAbsScaler();LGBMClassifier();0.9960597195907541;0.9923714853734735;0.9993703363608091;0.006422743403692507;0.010980211401189011;0.000948464898319268
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_SingleStrategy;MaxAbsScaler();DNN;0.9473109511178477;0.9054932847340329;0.9881103788356558;0.04637063737728321;0.1093038983647954;0.019959213435732405
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_Max2Strategy;MaxAbsScaler();RandomForestClassifier(max_depth=5);0.9977841606669193;0.9947352232829958;1.0;0.002970748833297972;0.008345201245438987;0.0
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_Max2Strategy;MaxAbsScaler();LogisticRegression(max_iter=500);0.9862143993937098;0.9717633361382791;0.9986887472749437;0.019119182866479095;0.05159212139116694;0.002133184724076498
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_Max2Strategy;MaxAbsScaler();KNeighborsClassifier(n_neighbors=10);0.9803019325502085;0.9693977832467539;0.9957178071445851;0.02082356420934306;0.0353153196653713;0.00750666157821717
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_Max2Strategy;MaxAbsScaler();LGBMClassifier();0.9950751042061385;0.9892584789768849;0.999903227806132;0.006965497938155105;0.014860311212987785;0.00013298745542869694
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_Max2Strategy;MaxAbsScaler();DNN;0.9791951496779084;0.954027878043034;0.9931559928208366;0.02690712765034227;0.06906135166400731;0.013089590985687063
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_Max50Strategy;MaxAbsScaler();RandomForestClassifier(max_depth=5);0.9982769230769231;0.9955513343914717;1.0;0.002931970276817615;0.008516241157628968;0.0
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_Max50Strategy;MaxAbsScaler();LogisticRegression(max_iter=500);0.9894145509662751;0.984743794057862;0.9996694825858075;0.01244049903508409;0.02006947438986595;0.0007002433899666694
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_Max50Strategy;MaxAbsScaler();KNeighborsClassifier(n_neighbors=10);0.9826451686244789;0.9715214242666315;0.9973652383181065;0.020928860516276637;0.0428540704297915;0.003974928853252391
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_Max50Strategy;MaxAbsScaler();LGBMClassifier();0.9963076923076922;0.9961593215205209;1.0;0.0063952645202543104;0.005321669120584041;0.0
FeatureSelection(categoricals=['cap_shape', 'cap_surface', 'cap_color', 'bruises', 'odor', 'gill_attachment', 'gill_spacing', 'gill_size', 'gill_color', 'stalk_shape', 'stalk_root', 'stalk_surface_above_ring', 'stalk_surface_below_ring', 'stalk_color_above_ring', 'stalk_color_below_ring', 'veil_type', 'veil_color', 'ring_number', 'ring_type', 'spore_print_color', 'population', 'habitat'], numericals=[], target='class_ep');TFEmbeddingWrapper_Max50Strategy;MaxAbsScaler();DNN;0.9848603258810155;0.9707614534566034;0.9919440378253392;0.018794511648901575;0.05019167771493643;0.01719077411518704
